driver_id,constructor_id,points,grid,position,best_quali_time,season,round,race_name,circuit_id,circuit_name,lat,long,locality,country,date,time,sprint_date
norris,mclaren,2,11,9,103.398,2022,8,Azerbaijan Grand Prix,baku,Baku City Circuit,40.3725,49.8533,Baku,Azerbaijan,2022-06-12,11:00:00Z,NA
ocon,alpine,1,13,10,103.58500000000001,2022,8,Azerbaijan Grand Prix,baku,Baku City Circuit,40.3725,49.8533,Baku,Azerbaijan,2022-06-12,11:00:00Z,NA
bottas,alfa,0,15,11,104.444,2022,8,Azerbaijan Grand Prix,baku,Baku City Circuit,40.3725,49.8533,Baku,Azerbaijan,2022-06-12,11:00:00Z,NA
albon,williams,0,17,12,104.719,2022,8,Azerbaijan Grand Prix,baku,Baku City Circuit,40.3725,49.8533,Baku,Azerbaijan,2022-06-12,11:00:00Z,NA
tsunoda,alphatauri,0,8,13,103.056,2022,8,Azerbaijan Grand Prix,baku,Baku City Circuit,40.3725,49.8533,Baku,Azerbaijan,2022-06-12,11:00:00Z,NA
mick_schumacher,haas,0,20,14,105.775,2022,8,Azerbaijan Grand Prix,baku,Baku City Circuit,40.3725,49.8533,Baku,Azerbaijan,2022-06-12,11:00:00Z,NA
latifi,williams,0,18,15,105.36699999999999,2022,8,Azerbaijan Grand Prix,baku,Baku City Circuit,40.3725,49.8533,Baku,Azerbaijan,2022-06-12,11:00:00Z,NA
stroll,aston_martin,0,19,16,105.37100000000001,2022,8,Azerbaijan Grand Prix,baku,Baku City Circuit,40.3725,49.8533,Baku,Azerbaijan,2022-06-12,11:00:00Z,NA
kevin_magnussen,haas,0,16,17,104.643,2022,8,Azerbaijan Grand Prix,baku,Baku City Circuit,40.3725,49.8533,Baku,Azerbaijan,2022-06-12,11:00:00Z,NA
zhou,alfa,0,14,18,103.777,2022,8,Azerbaijan Grand Prix,baku,Baku City Circuit,40.3725,49.8533,Baku,Azerbaijan,2022-06-12,11:00:00Z,NA
leclerc,ferrari,0,1,19,101.35900000000001,2022,8,Azerbaijan Grand Prix,baku,Baku City Circuit,40.3725,49.8533,Baku,Azerbaijan,2022-06-12,11:00:00Z,NA
sainz,ferrari,0,4,20,101.814,2022,8,Azerbaijan Grand Prix,baku,Baku City Circuit,40.3725,49.8533,Baku,Azerbaijan,2022-06-12,11:00:00Z,NA
max_verstappen,red_bull,25,1,1,81.299,2022,9,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,45.5,-73.5228,Montreal,Canada,2022-06-19,18:00:00Z,NA
sainz,ferrari,19,3,2,82.096,2022,9,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,45.5,-73.5228,Montreal,Canada,2022-06-19,18:00:00Z,NA
hamilton,mercedes,15,4,3,82.89099999999999,2022,9,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,45.5,-73.5228,Montreal,Canada,2022-06-19,18:00:00Z,NA
russell,mercedes,12,8,4,83.557,2022,9,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,45.5,-73.5228,Montreal,Canada,2022-06-19,18:00:00Z,NA
leclerc,ferrari,10,19,5,93.00800000000001,2022,9,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,45.5,-73.5228,Montreal,Canada,2022-06-19,18:00:00Z,NA
ocon,alpine,8,7,6,83.529,2022,9,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,45.5,-73.5228,Montreal,Canada,2022-06-19,18:00:00Z,NA
bottas,alfa,6,11,7,86.788,2022,9,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,45.5,-73.5228,Montreal,Canada,2022-06-19,18:00:00Z,NA
zhou,alfa,4,10,8,84.03,2022,9,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,45.5,-73.5228,Montreal,Canada,2022-06-19,18:00:00Z,NA
alonso,alpine,2,2,9,81.944,2022,9,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,45.5,-73.5228,Montreal,Canada,2022-06-19,18:00:00Z,NA
stroll,aston_martin,1,17,10,95.532,2022,9,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,45.5,-73.5228,Montreal,Canada,2022-06-19,18:00:00Z,NA
ricciardo,mclaren,0,9,11,83.749,2022,9,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,45.5,-73.5228,Montreal,Canada,2022-06-19,18:00:00Z,NA
vettel,aston_martin,0,16,12,94.512,2022,9,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,45.5,-73.5228,Montreal,Canada,2022-06-19,18:00:00Z,NA
albon,williams,0,12,13,86.858,2022,9,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,45.5,-73.5228,Montreal,Canada,2022-06-19,18:00:00Z,NA
gasly,alphatauri,0,15,14,94.49199999999999,2022,9,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,45.5,-73.5228,Montreal,Canada,2022-06-19,18:00:00Z,NA
norris,mclaren,0,14,15,94.066,2022,9,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,45.5,-73.5228,Montreal,Canada,2022-06-19,18:00:00Z,NA
latifi,williams,0,18,16,95.66,2022,9,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,45.5,-73.5228,Montreal,Canada,2022-06-19,18:00:00Z,NA
kevin_magnussen,haas,0,5,17,82.96000000000001,2022,9,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,45.5,-73.5228,Montreal,Canada,2022-06-19,18:00:00Z,NA
tsunoda,alphatauri,0,20,18,96.575,2022,9,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,45.5,-73.5228,Montreal,Canada,2022-06-19,18:00:00Z,NA
mick_schumacher,haas,0,6,19,83.356,2022,9,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,45.5,-73.5228,Montreal,Canada,2022-06-19,18:00:00Z,NA
perez,red_bull,0,13,20,93.12700000000001,2022,9,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,45.5,-73.5228,Montreal,Canada,2022-06-19,18:00:00Z,NA
sainz,ferrari,25,1,1,100.19,2022,10,British Grand Prix,silverstone,Silverstone Circuit,52.0786,-1.01694,Silverstone,UK,2022-07-03,14:00:00Z,NA
perez,red_bull,18,4,2,100.521,2022,10,British Grand Prix,silverstone,Silverstone Circuit,52.0786,-1.01694,Silverstone,UK,2022-07-03,14:00:00Z,NA
hamilton,mercedes,16,5,3,100.428,2022,10,British Grand Prix,silverstone,Silverstone Circuit,52.0786,-1.01694,Silverstone,UK,2022-07-03,14:00:00Z,NA
leclerc,ferrari,12,3,4,99.846,2022,10,British Grand Prix,silverstone,Silverstone Circuit,52.0786,-1.01694,Silverstone,UK,2022-07-03,14:00:00Z,NA
alonso,alpine,10,7,5,101.598,2022,10,British Grand Prix,silverstone,Silverstone Circuit,52.0786,-1.01694,Silverstone,UK,2022-07-03,14:00:00Z,NA
norris,mclaren,8,6,6,101.515,2022,10,British Grand Prix,silverstone,Silverstone Circuit,52.0786,-1.01694,Silverstone,UK,2022-07-03,14:00:00Z,NA
max_verstappen,red_bull,6,2,7,99.12899999999999,2022,10,British Grand Prix,silverstone,Silverstone Circuit,52.0786,-1.01694,Silverstone,UK,2022-07-03,14:00:00Z,NA
mick_schumacher,haas,4,19,8,102.708,2022,10,British Grand Prix,silverstone,Silverstone Circuit,52.0786,-1.01694,Silverstone,UK,2022-07-03,14:00:00Z,NA
vettel,aston_martin,2,18,9,102.666,2022,10,British Grand Prix,silverstone,Silverstone Circuit,52.0786,-1.01694,Silverstone,UK,2022-07-03,14:00:00Z,NA
kevin_magnussen,haas,1,17,10,102.15899999999999,2022,10,British Grand Prix,silverstone,Silverstone Circuit,52.0786,-1.01694,Silverstone,UK,2022-07-03,14:00:00Z,NA
stroll,aston_martin,0,20,11,103.43,2022,10,British Grand Prix,silverstone,Silverstone Circuit,52.0786,-1.01694,Silverstone,UK,2022-07-03,14:00:00Z,NA
latifi,williams,0,10,12,101.99799999999999,2022,10,British Grand Prix,silverstone,Silverstone Circuit,52.0786,-1.01694,Silverstone,UK,2022-07-03,14:00:00Z,NA
ricciardo,mclaren,0,14,13,101.93299999999999,2022,10,British Grand Prix,silverstone,Silverstone Circuit,52.0786,-1.01694,Silverstone,UK,2022-07-03,14:00:00Z,NA
tsunoda,alphatauri,0,13,14,101.893,2022,10,British Grand Prix,silverstone,Silverstone Circuit,52.0786,-1.01694,Silverstone,UK,2022-07-03,14:00:00Z,NA
ocon,alpine,0,15,15,101.72999999999999,2022,10,British Grand Prix,silverstone,Silverstone Circuit,52.0786,-1.01694,Silverstone,UK,2022-07-03,14:00:00Z,NA
gasly,alphatauri,0,11,16,101.68,2022,10,British Grand Prix,silverstone,Silverstone Circuit,52.0786,-1.01694,Silverstone,UK,2022-07-03,14:00:00Z,NA
bottas,alfa,0,12,17,101.396,2022,10,British Grand Prix,silverstone,Silverstone Circuit,52.0786,-1.01694,Silverstone,UK,2022-07-03,14:00:00Z,NA
russell,mercedes,0,8,18,100.02799999999999,2022,10,British Grand Prix,silverstone,Silverstone Circuit,52.0786,-1.01694,Silverstone,UK,2022-07-03,14:00:00Z,NA
zhou,alfa,0,9,19,100.791,2022,10,British Grand Prix,silverstone,Silverstone Circuit,52.0786,-1.01694,Silverstone,UK,2022-07-03,14:00:00Z,NA
albon,williams,0,16,20,102.078,2022,10,British Grand Prix,silverstone,Silverstone Circuit,52.0786,-1.01694,Silverstone,UK,2022-07-03,14:00:00Z,NA
leclerc,ferrari,25,2,1,65.013,2022,11,Austrian Grand Prix,red_bull_ring,Red Bull Ring,47.2197,14.7647,Spielberg,Austria,2022-07-10,13:00:00Z,2022-07-09
max_verstappen,red_bull,19,1,2,64.984,2022,11,Austrian Grand Prix,red_bull_ring,Red Bull Ring,47.2197,14.7647,Spielberg,Austria,2022-07-10,13:00:00Z,2022-07-09
hamilton,mercedes,15,8,3,65.475,2022,11,Austrian Grand Prix,red_bull_ring,Red Bull Ring,47.2197,14.7647,Spielberg,Austria,2022-07-10,13:00:00Z,2022-07-09
russell,mercedes,12,4,4,65.431,2022,11,Austrian Grand Prix,red_bull_ring,Red Bull Ring,47.2197,14.7647,Spielberg,Austria,2022-07-10,13:00:00Z,2022-07-09
ocon,alpine,10,6,5,65.726,2022,11,Austrian Grand Prix,red_bull_ring,Red Bull Ring,47.2197,14.7647,Spielberg,Austria,2022-07-10,13:00:00Z,2022-07-09
mick_schumacher,haas,8,9,6,66.011,2022,11,Austrian Grand Prix,red_bull_ring,Red Bull Ring,47.2197,14.7647,Spielberg,Austria,2022-07-10,13:00:00Z,2022-07-09
norris,mclaren,6,10,7,66.33,2022,11,Austrian Grand Prix,red_bull_ring,Red Bull Ring,47.2197,14.7647,Spielberg,Austria,2022-07-10,13:00:00Z,2022-07-09
kevin_magnussen,haas,4,7,8,65.879,2022,11,Austrian Grand Prix,red_bull_ring,Red Bull Ring,47.2197,14.7647,Spielberg,Austria,2022-07-10,13:00:00Z,2022-07-09
ricciardo,mclaren,2,11,9,66.613,2022,11,Austrian Grand Prix,red_bull_ring,Red Bull Ring,47.2197,14.7647,Spielberg,Austria,2022-07-10,13:00:00Z,2022-07-09
alonso,alpine,1,19,10,66.016,2022,11,Austrian Grand Prix,red_bull_ring,Red Bull Ring,47.2197,14.7647,Spielberg,Austria,2022-07-10,13:00:00Z,2022-07-09
bottas,alfa,0,0,11,66.319,2022,11,Austrian Grand Prix,red_bull_ring,Red Bull Ring,47.2197,14.7647,Spielberg,Austria,2022-07-10,13:00:00Z,2022-07-09
albon,williams,0,15,12,66.23,2022,11,Austrian Grand Prix,red_bull_ring,Red Bull Ring,47.2197,14.7647,Spielberg,Austria,2022-07-10,13:00:00Z,2022-07-09
stroll,aston_martin,0,12,13,66.847,2022,11,Austrian Grand Prix,red_bull_ring,Red Bull Ring,47.2197,14.7647,Spielberg,Austria,2022-07-10,13:00:00Z,2022-07-09
zhou,alfa,0,13,14,66.901,2022,11,Austrian Grand Prix,red_bull_ring,Red Bull Ring,47.2197,14.7647,Spielberg,Austria,2022-07-10,13:00:00Z,2022-07-09
gasly,alphatauri,0,14,15,66.16,2022,11,Austrian Grand Prix,red_bull_ring,Red Bull Ring,47.2197,14.7647,Spielberg,Austria,2022-07-10,13:00:00Z,2022-07-09
tsunoda,alphatauri,0,16,16,66.463,2022,11,Austrian Grand Prix,red_bull_ring,Red Bull Ring,47.2197,14.7647,Spielberg,Austria,2022-07-10,13:00:00Z,2022-07-09
vettel,aston_martin,0,18,17,67.083,2022,11,Austrian Grand Prix,red_bull_ring,Red Bull Ring,47.2197,14.7647,Spielberg,Austria,2022-07-10,13:00:00Z,2022-07-09
sainz,ferrari,0,3,18,65.066,2022,11,Austrian Grand Prix,red_bull_ring,Red Bull Ring,47.2197,14.7647,Spielberg,Austria,2022-07-10,13:00:00Z,2022-07-09
latifi,williams,0,17,19,67.003,2022,11,Austrian Grand Prix,red_bull_ring,Red Bull Ring,47.2197,14.7647,Spielberg,Austria,2022-07-10,13:00:00Z,2022-07-09
perez,red_bull,0,5,20,66.143,2022,11,Austrian Grand Prix,red_bull_ring,Red Bull Ring,47.2197,14.7647,Spielberg,Austria,2022-07-10,13:00:00Z,2022-07-09
max_verstappen,red_bull,25,2,1,91.176,2022,12,French Grand Prix,ricard,Circuit Paul Ricard,43.2506,5.79167,Le Castellet,France,2022-07-24,13:00:00Z,NA
hamilton,mercedes,18,4,2,91.765,2022,12,French Grand Prix,ricard,Circuit Paul Ricard,43.2506,5.79167,Le Castellet,France,2022-07-24,13:00:00Z,NA
russell,mercedes,15,6,3,92.131,2022,12,French Grand Prix,ricard,Circuit Paul Ricard,43.2506,5.79167,Le Castellet,France,2022-07-24,13:00:00Z,NA
perez,red_bull,12,3,4,91.33500000000001,2022,12,French Grand Prix,ricard,Circuit Paul Ricard,43.2506,5.79167,Le Castellet,France,2022-07-24,13:00:00Z,NA
sainz,ferrari,11,19,5,91.081,2022,12,French Grand Prix,ricard,Circuit Paul Ricard,43.2506,5.79167,Le Castellet,France,2022-07-24,13:00:00Z,NA
alonso,alpine,8,7,6,92.55199999999999,2022,12,French Grand Prix,ricard,Circuit Paul Ricard,43.2506,5.79167,Le Castellet,France,2022-07-24,13:00:00Z,NA
norris,mclaren,6,5,7,92.032,2022,12,French Grand Prix,ricard,Circuit Paul Ricard,43.2506,5.79167,Le Castellet,France,2022-07-24,13:00:00Z,NA
ocon,alpine,4,10,8,93.048,2022,12,French Grand Prix,ricard,Circuit Paul Ricard,43.2506,5.79167,Le Castellet,France,2022-07-24,13:00:00Z,NA
ricciardo,mclaren,2,9,9,92.922,2022,12,French Grand Prix,ricard,Circuit Paul Ricard,43.2506,5.79167,Le Castellet,France,2022-07-24,13:00:00Z,NA
stroll,aston_martin,1,15,10,93.439,2022,12,French Grand Prix,ricard,Circuit Paul Ricard,43.2506,5.79167,Le Castellet,France,2022-07-24,13:00:00Z,NA
vettel,aston_martin,0,12,11,93.27600000000001,2022,12,French Grand Prix,ricard,Circuit Paul Ricard,43.2506,5.79167,Le Castellet,France,2022-07-24,13:00:00Z,NA
gasly,alphatauri,0,14,12,93.439,2022,12,French Grand Prix,ricard,Circuit Paul Ricard,43.2506,5.79167,Le Castellet,France,2022-07-24,13:00:00Z,NA
albon,williams,0,13,13,93.307,2022,12,French Grand Prix,ricard,Circuit Paul Ricard,43.2506,5.79167,Le Castellet,France,2022-07-24,13:00:00Z,NA
bottas,alfa,0,11,14,93.03399999999999,2022,12,French Grand Prix,ricard,Circuit Paul Ricard,43.2506,5.79167,Le Castellet,France,2022-07-24,13:00:00Z,NA
mick_schumacher,haas,0,17,15,93.701,2022,12,French Grand Prix,ricard,Circuit Paul Ricard,43.2506,5.79167,Le Castellet,France,2022-07-24,13:00:00Z,NA
zhou,alfa,0,16,16,93.674,2022,12,French Grand Prix,ricard,Circuit Paul Ricard,43.2506,5.79167,Le Castellet,France,2022-07-24,13:00:00Z,NA
latifi,williams,0,18,17,93.794,2022,12,French Grand Prix,ricard,Circuit Paul Ricard,43.2506,5.79167,Le Castellet,France,2022-07-24,13:00:00Z,NA
kevin_magnussen,haas,0,20,18,92.649,2022,12,French Grand Prix,ricard,Circuit Paul Ricard,43.2506,5.79167,Le Castellet,France,2022-07-24,13:00:00Z,NA
leclerc,ferrari,0,1,19,90.872,2022,12,French Grand Prix,ricard,Circuit Paul Ricard,43.2506,5.79167,Le Castellet,France,2022-07-24,13:00:00Z,NA
tsunoda,alphatauri,0,8,20,92.78,2022,12,French Grand Prix,ricard,Circuit Paul Ricard,43.2506,5.79167,Le Castellet,France,2022-07-24,13:00:00Z,NA
max_verstappen,red_bull,25,10,1,77.703,2022,13,Hungarian Grand Prix,hungaroring,Hungaroring,47.5789,19.2486,Budapest,Hungary,2022-07-31,13:00:00Z,NA
hamilton,mercedes,19,7,2,78.035,2022,13,Hungarian Grand Prix,hungaroring,Hungaroring,47.5789,19.2486,Budapest,Hungary,2022-07-31,13:00:00Z,NA
russell,mercedes,15,1,3,77.377,2022,13,Hungarian Grand Prix,hungaroring,Hungaroring,47.5789,19.2486,Budapest,Hungary,2022-07-31,13:00:00Z,NA
sainz,ferrari,12,2,4,77.42099999999999,2022,13,Hungarian Grand Prix,hungaroring,Hungaroring,47.5789,19.2486,Budapest,Hungary,2022-07-31,13:00:00Z,NA
perez,red_bull,10,11,5,78.51599999999999,2022,13,Hungarian Grand Prix,hungaroring,Hungaroring,47.5789,19.2486,Budapest,Hungary,2022-07-31,13:00:00Z,NA
leclerc,ferrari,8,3,6,77.56700000000001,2022,13,Hungarian Grand Prix,hungaroring,Hungaroring,47.5789,19.2486,Budapest,Hungary,2022-07-31,13:00:00Z,NA
norris,mclaren,6,4,7,77.769,2022,13,Hungarian Grand Prix,hungaroring,Hungaroring,47.5789,19.2486,Budapest,Hungary,2022-07-31,13:00:00Z,NA
alonso,alpine,4,6,8,77.904,2022,13,Hungarian Grand Prix,hungaroring,Hungaroring,47.5789,19.2486,Budapest,Hungary,2022-07-31,13:00:00Z,NA
ocon,alpine,2,5,9,78.018,2022,13,Hungarian Grand Prix,hungaroring,Hungaroring,47.5789,19.2486,Budapest,Hungary,2022-07-31,13:00:00Z,NA
vettel,aston_martin,1,18,10,79.273,2022,13,Hungarian Grand Prix,hungaroring,Hungaroring,47.5789,19.2486,Budapest,Hungary,2022-07-31,13:00:00Z,NA
stroll,aston_martin,0,14,11,79.137,2022,13,Hungarian Grand Prix,hungaroring,Hungaroring,47.5789,19.2486,Budapest,Hungary,2022-07-31,13:00:00Z,NA
gasly,alphatauri,0,0,12,79.527,2022,13,Hungarian Grand Prix,hungaroring,Hungaroring,47.5789,19.2486,Budapest,Hungary,2022-07-31,13:00:00Z,NA
zhou,alfa,0,12,13,78.57300000000001,2022,13,Hungarian Grand Prix,hungaroring,Hungaroring,47.5789,19.2486,Budapest,Hungary,2022-07-31,13:00:00Z,NA
mick_schumacher,haas,0,15,14,79.164,2022,13,Hungarian Grand Prix,hungaroring,Hungaroring,47.5789,19.2486,Budapest,Hungary,2022-07-31,13:00:00Z,NA
ricciardo,mclaren,0,9,15,78.19800000000001,2022,13,Hungarian Grand Prix,hungaroring,Hungaroring,47.5789,19.2486,Budapest,Hungary,2022-07-31,13:00:00Z,NA
kevin_magnussen,haas,0,13,16,78.825,2022,13,Hungarian Grand Prix,hungaroring,Hungaroring,47.5789,19.2486,Budapest,Hungary,2022-07-31,13:00:00Z,NA
albon,williams,0,17,17,79.256,2022,13,Hungarian Grand Prix,hungaroring,Hungaroring,47.5789,19.2486,Budapest,Hungary,2022-07-31,13:00:00Z,NA
latifi,williams,0,19,18,79.57,2022,13,Hungarian Grand Prix,hungaroring,Hungaroring,47.5789,19.2486,Budapest,Hungary,2022-07-31,13:00:00Z,NA
tsunoda,alphatauri,0,16,19,79.24,2022,13,Hungarian Grand Prix,hungaroring,Hungaroring,47.5789,19.2486,Budapest,Hungary,2022-07-31,13:00:00Z,NA
bottas,alfa,0,8,20,78.157,2022,13,Hungarian Grand Prix,hungaroring,Hungaroring,47.5789,19.2486,Budapest,Hungary,2022-07-31,13:00:00Z,NA
max_verstappen,red_bull,26,14,1,103.66499999999999,2022,14,Belgian Grand Prix,spa,Circuit de Spa-Francorchamps,50.4372,5.97139,Spa,Belgium,2022-08-28,13:00:00Z,NA
perez,red_bull,18,2,2,104.462,2022,14,Belgian Grand Prix,spa,Circuit de Spa-Francorchamps,50.4372,5.97139,Spa,Belgium,2022-08-28,13:00:00Z,NA
sainz,ferrari,15,1,3,104.297,2022,14,Belgian Grand Prix,spa,Circuit de Spa-Francorchamps,50.4372,5.97139,Spa,Belgium,2022-08-28,13:00:00Z,NA
russell,mercedes,12,5,4,105.461,2022,14,Belgian Grand Prix,spa,Circuit de Spa-Francorchamps,50.4372,5.97139,Spa,Belgium,2022-08-28,13:00:00Z,NA
alonso,alpine,10,3,5,105.368,2022,14,Belgian Grand Prix,spa,Circuit de Spa-Francorchamps,50.4372,5.97139,Spa,Belgium,2022-08-28,13:00:00Z,NA
leclerc,ferrari,8,15,6,104.551,2022,14,Belgian Grand Prix,spa,Circuit de Spa-Francorchamps,50.4372,5.97139,Spa,Belgium,2022-08-28,13:00:00Z,NA
ocon,alpine,6,16,7,105.18,2022,14,Belgian Grand Prix,spa,Circuit de Spa-Francorchamps,50.4372,5.97139,Spa,Belgium,2022-08-28,13:00:00Z,NA
vettel,aston_martin,4,10,8,106.344,2022,14,Belgian Grand Prix,spa,Circuit de Spa-Francorchamps,50.4372,5.97139,Spa,Belgium,2022-08-28,13:00:00Z,NA
gasly,alphatauri,2,0,9,105.827,2022,14,Belgian Grand Prix,spa,Circuit de Spa-Francorchamps,50.4372,5.97139,Spa,Belgium,2022-08-28,13:00:00Z,NA
albon,williams,1,6,10,105.672,2022,14,Belgian Grand Prix,spa,Circuit de Spa-Francorchamps,50.4372,5.97139,Spa,Belgium,2022-08-28,13:00:00Z,NA
stroll,aston_martin,0,9,11,106.256,2022,14,Belgian Grand Prix,spa,Circuit de Spa-Francorchamps,50.4372,5.97139,Spa,Belgium,2022-08-28,13:00:00Z,NA
norris,mclaren,0,17,12,105.60300000000001,2022,14,Belgian Grand Prix,spa,Circuit de Spa-Francorchamps,50.4372,5.97139,Spa,Belgium,2022-08-28,13:00:00Z,NA
tsunoda,alphatauri,0,0,13,106.69200000000001,2022,14,Belgian Grand Prix,spa,Circuit de Spa-Francorchamps,50.4372,5.97139,Spa,Belgium,2022-08-28,13:00:00Z,NA
zhou,alfa,0,18,14,106.08500000000001,2022,14,Belgian Grand Prix,spa,Circuit de Spa-Francorchamps,50.4372,5.97139,Spa,Belgium,2022-08-28,13:00:00Z,NA
ricciardo,mclaren,0,7,15,105.767,2022,14,Belgian Grand Prix,spa,Circuit de Spa-Francorchamps,50.4372,5.97139,Spa,Belgium,2022-08-28,13:00:00Z,NA
kevin_magnussen,haas,0,12,16,106.557,2022,14,Belgian Grand Prix,spa,Circuit de Spa-Francorchamps,50.4372,5.97139,Spa,Belgium,2022-08-28,13:00:00Z,NA
mick_schumacher,haas,0,19,17,106.342,2022,14,Belgian Grand Prix,spa,Circuit de Spa-Francorchamps,50.4372,5.97139,Spa,Belgium,2022-08-28,13:00:00Z,NA
latifi,williams,0,11,18,106.40100000000001,2022,14,Belgian Grand Prix,spa,Circuit de Spa-Francorchamps,50.4372,5.97139,Spa,Belgium,2022-08-28,13:00:00Z,NA
bottas,alfa,0,13,19,107.866,2022,14,Belgian Grand Prix,spa,Circuit de Spa-Francorchamps,50.4372,5.97139,Spa,Belgium,2022-08-28,13:00:00Z,NA
hamilton,mercedes,0,4,20,105.42,2022,14,Belgian Grand Prix,spa,Circuit de Spa-Francorchamps,50.4372,5.97139,Spa,Belgium,2022-08-28,13:00:00Z,NA
max_verstappen,red_bull,26,1,1,70.342,2022,15,Dutch Grand Prix,zandvoort,Circuit Park Zandvoort,52.3888,4.54092,Zandvoort,Netherlands,2022-09-04,13:00:00Z,NA
russell,mercedes,18,6,2,70.824,2022,15,Dutch Grand Prix,zandvoort,Circuit Park Zandvoort,52.3888,4.54092,Zandvoort,Netherlands,2022-09-04,13:00:00Z,NA
leclerc,ferrari,15,2,3,70.363,2022,15,Dutch Grand Prix,zandvoort,Circuit Park Zandvoort,52.3888,4.54092,Zandvoort,Netherlands,2022-09-04,13:00:00Z,NA
hamilton,mercedes,12,4,4,70.648,2022,15,Dutch Grand Prix,zandvoort,Circuit Park Zandvoort,52.3888,4.54092,Zandvoort,Netherlands,2022-09-04,13:00:00Z,NA
perez,red_bull,10,5,5,71.077,2022,15,Dutch Grand Prix,zandvoort,Circuit Park Zandvoort,52.3888,4.54092,Zandvoort,Netherlands,2022-09-04,13:00:00Z,NA
alonso,alpine,8,13,6,71.613,2022,15,Dutch Grand Prix,zandvoort,Circuit Park Zandvoort,52.3888,4.54092,Zandvoort,Netherlands,2022-09-04,13:00:00Z,NA
norris,mclaren,6,7,7,71.116,2022,15,Dutch Grand Prix,zandvoort,Circuit Park Zandvoort,52.3888,4.54092,Zandvoort,Netherlands,2022-09-04,13:00:00Z,NA
sainz,ferrari,4,3,8,70.434,2022,15,Dutch Grand Prix,zandvoort,Circuit Park Zandvoort,52.3888,4.54092,Zandvoort,Netherlands,2022-09-04,13:00:00Z,NA
ocon,alpine,2,12,9,71.605,2022,15,Dutch Grand Prix,zandvoort,Circuit Park Zandvoort,52.3888,4.54092,Zandvoort,Netherlands,2022-09-04,13:00:00Z,NA
stroll,aston_martin,1,10,10,71.416,2022,15,Dutch Grand Prix,zandvoort,Circuit Park Zandvoort,52.3888,4.54092,Zandvoort,Netherlands,2022-09-04,13:00:00Z,NA
gasly,alphatauri,0,11,11,71.512,2022,15,Dutch Grand Prix,zandvoort,Circuit Park Zandvoort,52.3888,4.54092,Zandvoort,Netherlands,2022-09-04,13:00:00Z,NA
albon,williams,0,15,12,71.695,2022,15,Dutch Grand Prix,zandvoort,Circuit Park Zandvoort,52.3888,4.54092,Zandvoort,Netherlands,2022-09-04,13:00:00Z,NA
mick_schumacher,haas,0,8,13,71.42,2022,15,Dutch Grand Prix,zandvoort,Circuit Park Zandvoort,52.3888,4.54092,Zandvoort,Netherlands,2022-09-04,13:00:00Z,NA
vettel,aston_martin,0,19,14,72.391,2022,15,Dutch Grand Prix,zandvoort,Circuit Park Zandvoort,52.3888,4.54092,Zandvoort,Netherlands,2022-09-04,13:00:00Z,NA
kevin_magnussen,haas,0,18,15,72.319,2022,15,Dutch Grand Prix,zandvoort,Circuit Park Zandvoort,52.3888,4.54092,Zandvoort,Netherlands,2022-09-04,13:00:00Z,NA
zhou,alfa,0,14,16,71.70400000000001,2022,15,Dutch Grand Prix,zandvoort,Circuit Park Zandvoort,52.3888,4.54092,Zandvoort,Netherlands,2022-09-04,13:00:00Z,NA
ricciardo,mclaren,0,17,17,72.081,2022,15,Dutch Grand Prix,zandvoort,Circuit Park Zandvoort,52.3888,4.54092,Zandvoort,Netherlands,2022-09-04,13:00:00Z,NA
latifi,williams,0,20,18,73.353,2022,15,Dutch Grand Prix,zandvoort,Circuit Park Zandvoort,52.3888,4.54092,Zandvoort,Netherlands,2022-09-04,13:00:00Z,NA
bottas,alfa,0,16,19,71.961,2022,15,Dutch Grand Prix,zandvoort,Circuit Park Zandvoort,52.3888,4.54092,Zandvoort,Netherlands,2022-09-04,13:00:00Z,NA
